UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,Failure Type
8694,23553,M,297.2,308.5,1584,40.0,4,0,No Failure
8695,55874,L,297.2,308.5,1766,25.8,7,0,No Failure
8696,23555,M,297.2,308.6,1498,44.4,9,0,No Failure
8697,55876,L,297.2,308.6,1413,49.8,12,0,No Failure
8698,55877,L,297.3,308.6,1505,33.5,14,0,No Failure
8699,38112,H,297.3,308.7,1438,46.2,16,0,No Failure
8700,23559,M,297.3,308.7,1655,34.1,21,0,No Failure
8701,23560,M,297.3,308.7,1451,43.8,24,0,No Failure
8702,23561,M,297.3,308.7,1466,38.4,27,0,No Failure
8703,55882,L,297.2,308.6,1774,23.0,30,0,No Failure
8704,23563,M,297.2,308.6,1284,51.3,32,0,No Failure
8705,55884,L,297.1,308.5,1425,40.0,35,0,No Failure
8706,55885,L,297.2,308.6,1437,52.4,37,0,No Failure
8707,55886,L,297.2,308.6,1335,53.0,39,0,No Failure
8708,55887,L,297.2,308.5,1471,41.7,41,0,No Failure
8709,23568,M,297.2,308.5,1364,54.0,43,0,No Failure
8710,55889,L,297.1,308.5,1578,35.6,46,0,No Failure
8711,55890,L,297.1,308.5,1712,32.1,48,0,No Failure
8712,55891,L,297.1,308.5,1733,28.7,50,0,No Failure
8713,55892,L,297.2,308.6,1652,32.1,52,0,No Failure
8714,55893,L,297.2,308.6,1917,24.1,54,0,No Failure
8715,23574,M,297.2,308.6,1444,41.1,56,0,No Failure
8716,55895,L,297.1,308.6,1442,37.1,59,0,No Failure
8717,23576,M,297.1,308.6,1717,31.3,61,0,No Failure
8718,55897,L,297.1,308.7,1474,42.3,64,0,No Failure
8719,55898,L,297.2,308.7,1509,39.3,66,0,No Failure
8720,55899,L,297.2,308.8,1451,43.1,68,0,No Failure
8721,55900,L,297.3,308.8,1554,36.1,70,0,No Failure
8722,55901,L,297.2,308.7,1669,30.7,72,0,No Failure
8723,55902,L,297.2,308.6,1366,50.4,74,0,No Failure
8724,55903,L,297.2,308.6,1578,34.4,76,0,No Failure
8725,23584,M,297.2,308.6,1513,39.0,78,0,No Failure
8726,23585,M,297.1,308.5,1515,42.1,81,0,No Failure
8727,55906,L,297.2,308.6,1562,33.0,84,0,No Failure
8728,55907,L,297.2,308.7,1501,38.5,86,0,No Failure
8729,23588,M,297.2,308.7,1398,38.1,88,0,No Failure
8730,55909,L,297.3,308.7,1352,53.8,91,0,No Failure
8731,38144,H,297.3,308.7,1569,33.9,93,0,No Failure
8732,38145,H,297.2,308.6,1486,46.6,98,0,No Failure
8733,55912,L,297.2,308.6,1864,23.6,103,0,No Failure
8734,23593,M,297.3,308.7,1447,44.5,105,0,No Failure
8735,55914,L,297.2,308.6,1392,41.5,108,0,No Failure
8736,55915,L,297.3,308.6,1358,47.6,110,0,No Failure
8737,55916,L,297.3,308.7,1491,40.2,112,0,No Failure
8738,55917,L,297.3,308.7,1556,36.7,114,0,No Failure
8739,55918,L,297.3,308.7,1531,36.7,116,0,No Failure
8740,38153,H,297.4,308.7,1429,37.6,118,0,No Failure
8741,23600,M,297.4,308.8,1573,33.9,123,0,No Failure
8742,55921,L,297.4,308.8,1538,41.2,126,0,No Failure
8743,55922,L,297.4,308.8,1467,39.0,128,0,No Failure
8744,38157,H,297.4,308.7,1323,51.1,130,0,No Failure
8745,23604,M,297.4,308.7,1798,23.0,135,0,No Failure
8746,55925,L,297.4,308.6,1411,46.3,138,0,No Failure
8747,55926,L,297.3,308.5,1528,44.5,140,0,No Failure
8748,55927,L,297.3,308.5,1504,42.0,142,0,No Failure
8749,55928,L,297.3,308.5,1384,39.6,144,0,No Failure
8750,55929,L,297.2,308.4,1677,26.4,146,0,No Failure
8751,55930,L,297.3,308.5,1764,30.8,148,0,No Failure
8752,23611,M,297.4,308.5,1472,42.0,150,0,No Failure
8753,23612,M,297.4,308.5,1465,55.9,153,0,No Failure
8754,23613,M,297.4,308.6,1657,33.1,156,0,No Failure
8755,55934,L,297.4,308.6,1635,30.5,159,0,No Failure
8756,23615,M,297.4,308.7,1582,31.9,161,0,No Failure
8757,55936,L,297.5,308.7,1761,26.2,164,0,No Failure
8758,55937,L,297.5,308.8,1587,34.9,166,0,No Failure
8759,23618,M,297.5,308.7,1446,53.0,168,0,No Failure
8760,23619,M,297.5,308.7,1352,53.0,171,0,No Failure
8761,23620,M,297.4,308.7,1392,46.4,174,0,No Failure
8762,55941,L,297.5,308.8,1417,49.8,177,0,No Failure
8763,38176,H,297.5,308.8,1824,24.0,179,0,No Failure
8764,55943,L,297.5,308.8,1603,36.7,184,0,No Failure
8765,55944,L,297.4,308.8,1620,33.4,186,0,No Failure
8766,55945,L,297.4,308.8,1353,49.4,188,0,No Failure
8767,55946,L,297.5,308.8,1360,50.7,190,0,No Failure
8768,55947,L,297.5,308.6,1380,53.5,192,0,No Failure
8769,23628,M,297.5,308.7,1363,53.6,194,0,No Failure
8770,23629,M,297.4,308.6,1452,41.2,197,0,No Failure
8771,55950,L,297.4,308.6,1680,32.8,200,0,No Failure
8772,55951,L,297.5,308.6,1536,39.0,202,0,No Failure
8773,55952,L,297.5,308.6,1621,28.9,0,0,No Failure
8774,55953,L,297.5,308.6,1585,37.6,2,0,No Failure
8775,23634,M,297.6,308.7,1408,51.5,4,0,No Failure
8776,38189,H,297.5,308.6,1536,38.7,7,0,No Failure
8777,55956,L,297.5,308.6,1352,52.6,12,0,No Failure
8778,38191,H,297.5,308.6,1481,38.8,14,0,No Failure
8779,55958,L,297.5,308.7,1454,45.0,19,0,No Failure
8780,23639,M,297.5,308.6,1349,51.5,21,0,No Failure
8781,23640,M,297.5,308.6,1327,52.1,24,0,No Failure
8782,55961,L,297.6,308.7,1552,42.3,27,0,No Failure
8783,55962,L,297.5,308.7,1456,44.7,29,0,No Failure
8784,23643,M,297.6,308.6,1254,45.8,31,0,No Failure
8785,55964,L,297.5,308.6,1437,43.3,34,0,No Failure
8786,55965,L,297.5,308.6,1694,27.1,36,0,No Failure
8787,55966,L,297.5,308.5,1306,50.7,38,0,No Failure
8788,23647,M,297.5,308.5,1699,30.1,40,0,No Failure
8789,55968,L,297.4,308.5,1369,53.2,43,0,No Failure
8790,55969,L,297.4,308.5,1471,43.9,45,0,No Failure
8791,55970,L,297.4,308.5,1410,43.9,47,0,No Failure
8792,23651,M,297.4,308.5,1412,45.5,49,0,No Failure
8793,55972,L,297.4,308.5,1418,51.2,52,0,No Failure
8794,55973,L,297.4,308.5,1782,25.9,54,0,No Failure
8795,23654,M,297.4,308.5,1497,36.4,56,0,No Failure
8796,55975,L,297.3,308.4,1459,39.4,59,0,No Failure
8797,55976,L,297.2,308.3,1796,23.8,61,0,No Failure
8798,55977,L,297.2,308.3,1569,31.2,63,0,No Failure
8799,55978,L,297.3,308.4,1469,46.7,65,0,No Failure
8800,55979,L,297.3,308.4,1472,41.3,67,0,No Failure
8801,55980,L,297.4,308.5,1475,47.2,69,0,No Failure
8802,55981,L,297.4,308.6,1488,36.4,71,0,No Failure
8803,55982,L,297.4,308.6,1524,43.1,73,0,No Failure
8804,55983,L,297.4,308.5,1486,48.6,75,0,No Failure
8805,23664,M,297.5,308.6,1255,60.7,77,0,No Failure
8806,23665,M,297.4,308.6,1469,42.6,80,0,No Failure
8807,55986,L,297.4,308.5,1692,34.3,83,0,No Failure
8808,23667,M,297.4,308.6,1604,32.8,85,0,No Failure
8809,55988,L,297.4,308.6,1446,48.1,88,0,No Failure
8810,55989,L,297.3,308.5,1503,43.3,90,0,No Failure
8811,23670,M,297.3,308.5,1625,32.8,92,0,No Failure
8812,55991,L,297.2,308.5,1574,35.8,95,0,No Failure
8813,23672,M,297.2,308.4,1378,41.9,97,0,No Failure
8814,55993,L,297.1,308.4,1693,29.5,100,0,No Failure
8815,55994,L,297.2,308.4,1462,51.2,102,0,No Failure
8816,38229,H,297.3,308.5,1435,55.0,104,0,No Failure
8817,23676,M,297.2,308.5,1425,45.8,109,0,No Failure
8818,38231,H,297.3,308.6,1376,53.5,112,0,No Failure
8819,23678,M,297.4,308.7,1481,48.0,117,0,No Failure
8820,38233,H,297.4,308.7,1349,48.9,120,0,No Failure
8821,56000,L,297.3,308.7,1551,40.0,125,0,No Failure
8822,38235,H,297.4,308.7,1623,33.8,127,0,No Failure
8823,56002,L,297.4,308.8,1462,49.7,132,0,No Failure
8824,23683,M,297.3,308.8,1447,57.4,134,0,No Failure
8825,23684,M,297.3,308.9,1799,24.5,137,0,No Failure
8826,23685,M,297.3,308.8,1548,41.3,140,0,No Failure
8827,23686,M,297.2,308.8,1485,47.9,143,0,No Failure
8828,56007,L,297.2,308.7,1463,49.9,146,0,No Failure
8829,56008,L,297.3,308.7,1587,35.8,148,0,No Failure
8830,23689,M,297.3,308.8,1469,44.1,150,0,No Failure
8831,38244,H,297.3,308.7,1430,42.8,153,0,No Failure
8832,38245,H,297.4,308.7,1726,26.8,158,0,No Failure
8833,56012,L,297.4,308.8,1651,34.1,163,0,No Failure
8834,56013,L,297.4,308.8,1529,41.3,165,0,No Failure
8835,56014,L,297.4,308.8,1473,46.2,167,0,No Failure
8836,38249,H,297.4,308.8,1324,53.5,169,0,No Failure
8837,56016,L,297.4,308.9,1708,28.8,174,0,No Failure
8838,23697,M,297.5,309.1,1540,38.5,176,0,No Failure
8839,56018,L,297.5,309.0,1320,54.7,179,0,No Failure
8840,23699,M,297.4,308.9,1376,39.0,181,0,No Failure
8841,23700,M,297.3,308.7,1542,37.0,184,0,No Failure
8842,56021,L,297.3,308.7,1506,39.3,187,0,No Failure
8843,56022,L,297.3,308.7,1492,43.6,189,0,No Failure
8844,38257,H,297.3,308.8,1564,38.0,191,0,No Failure
8845,38258,H,297.4,308.9,1645,30.8,196,0,No Failure
8846,23705,M,297.4,308.9,1348,59.1,201,0,No Failure
8847,23706,M,297.4,308.8,1325,62.4,204,1,Tool Wear Failure
8848,56027,L,297.5,308.9,1443,43.5,0,0,No Failure
8849,23708,M,297.5,308.9,1436,44.8,2,0,No Failure
8850,56029,L,297.5,308.9,1596,30.7,5,0,No Failure
8851,56030,L,297.6,309.0,1491,43.2,7,0,No Failure
8852,23711,M,297.7,308.9,1573,35.1,9,0,No Failure
8853,56032,L,297.7,308.9,1575,39.9,12,0,No Failure
8854,56033,L,297.7,308.9,1458,41.1,14,0,No Failure
8855,23714,M,297.7,309.0,1433,41.8,16,0,No Failure
8856,56035,L,297.7,308.9,1662,28.1,19,0,No Failure
8857,23716,M,297.7,308.9,1327,63.7,21,0,No Failure
8858,56037,L,297.7,308.9,1742,26.3,24,0,No Failure
8859,56038,L,297.8,308.9,1506,33.5,26,0,No Failure
8860,56039,L,297.9,309.1,1457,44.4,28,0,No Failure
8861,23720,M,297.9,309.1,1488,37.3,30,0,No Failure
8862,56041,L,297.9,309.1,1619,34.7,33,0,No Failure
8863,23722,M,298.0,309.2,1558,41.7,35,0,No Failure
8864,56043,L,298.0,309.2,1731,28.7,38,0,No Failure
8865,23724,M,298.0,309.1,1574,34.8,40,0,No Failure
8866,56045,L,297.9,309.0,1290,49.8,43,0,No Failure
8867,38280,H,297.9,308.9,1416,39.6,45,0,No Failure
8868,56047,L,297.9,308.9,1566,41.9,50,0,No Failure
8869,56048,L,297.9,309.0,1456,46.5,52,0,No Failure
8870,56049,L,297.9,309.0,1528,37.5,54,0,No Failure
8871,23730,M,297.9,309.1,1338,49.6,56,0,No Failure
8872,23731,M,297.9,309.1,1558,39.2,59,0,No Failure
8873,23732,M,297.9,309.1,1614,38.1,62,0,No Failure
8874,38287,H,298.0,309.1,1557,36.4,65,0,No Failure
8875,56054,L,298.1,309.3,1443,45.3,70,0,No Failure
8876,38289,H,298.1,309.3,1332,51.0,72,0,No Failure
8877,23736,M,298.1,309.3,1752,25.2,77,0,No Failure
8878,23737,M,298.1,309.2,1460,45.8,80,0,No Failure
8879,56058,L,298.1,309.2,1802,26.9,83,0,No Failure
8880,56059,L,298.0,309.2,1527,39.5,85,0,No Failure
8881,56060,L,298.0,309.2,1458,39.8,87,0,No Failure
8882,38295,H,298.0,309.2,1520,37.9,89,0,No Failure
8883,56062,L,298.0,309.2,1378,49.7,94,0,No Failure
8884,23743,M,297.9,309.2,1529,38.1,96,0,No Failure
8885,56064,L,298.0,309.2,1527,32.4,99,0,No Failure
8886,23745,M,298.0,309.2,1438,42.9,101,0,No Failure
8887,56066,L,297.9,309.0,1583,36.7,104,0,No Failure
8888,56067,L,297.8,308.9,1530,37.6,106,0,No Failure
8889,23748,M,297.7,308.9,1530,39.1,108,0,No Failure
8890,23749,M,297.7,308.8,2089,19.1,111,0,No Failure
8891,56070,L,297.7,308.8,1616,34.2,114,0,No Failure
8892,23751,M,297.7,308.9,1681,28.3,116,0,No Failure
8893,56072,L,297.6,308.8,1475,43.0,119,0,No Failure
8894,56073,L,297.5,308.7,1371,46.5,121,0,No Failure
8895,23754,M,297.5,308.7,1546,38.0,123,0,No Failure
8896,38309,H,297.4,308.6,1461,40.1,126,0,No Failure
8897,56076,L,297.4,308.7,1638,31.9,131,0,No Failure
8898,23757,M,297.3,308.7,1577,35.6,133,0,No Failure
8899,56078,L,297.4,308.6,1532,38.7,136,0,No Failure
8900,23759,M,297.3,308.5,1710,27.7,138,0,No Failure
8901,23760,M,297.3,308.6,1584,29.4,141,0,No Failure
8902,56081,L,297.3,308.6,1446,50.1,144,0,No Failure
8903,38316,H,297.4,308.7,1522,46.3,146,0,No Failure
8904,23763,M,297.4,308.7,1382,49.9,151,0,No Failure
8905,56084,L,297.4,308.7,1584,38.2,154,0,No Failure
8906,56085,L,297.3,308.6,1385,55.2,156,0,No Failure
8907,56086,L,297.3,308.7,1592,34.4,158,0,No Failure
8908,23767,M,297.2,308.6,1404,43.7,160,0,No Failure
8909,56088,L,297.2,308.5,1518,44.3,163,0,No Failure
8910,56089,L,297.1,308.4,1529,40.4,165,0,No Failure
8911,56090,L,297.1,308.4,1550,37.0,167,0,No Failure
8912,56091,L,297.1,308.3,1773,23.8,169,0,No Failure
8913,56092,L,297.2,308.5,1446,43.7,171,0,No Failure
8914,23773,M,297.2,308.5,1487,46.9,173,0,No Failure
8915,23774,M,297.3,308.5,1524,49.3,176,0,No Failure
8916,56095,L,297.1,308.3,1403,54.1,179,0,No Failure
8917,56096,L,297.1,308.2,2267,15.7,181,0,No Failure
8918,23777,M,297.1,308.2,1529,37.9,183,0,No Failure
8919,56098,L,297.1,308.2,1402,51.2,186,0,No Failure
8920,56099,L,297.2,308.3,1693,28.0,188,0,No Failure
8921,56100,L,297.1,308.3,1496,45.8,190,0,No Failure
8922,56101,L,297.1,308.1,1633,33.3,192,0,No Failure
8923,56102,L,297.1,308.2,1399,42.6,194,0,No Failure
8924,23783,M,297.0,308.1,1363,45.3,196,0,No Failure
8925,38338,H,297.1,308.2,1527,42.2,199,0,No Failure
8926,23785,M,297.2,308.2,1405,42.5,204,0,No Failure
8927,23786,M,297.3,308.3,1459,59.6,207,1,Power Failure
8928,23787,M,297.4,308.4,1789,25.0,210,0,No Failure
8929,56108,L,297.4,308.4,1531,41.5,213,0,No Failure
8930,23789,M,297.4,308.4,1620,35.8,215,0,No Failure
8931,56110,L,297.4,308.4,1571,39.4,0,0,No Failure
8932,56111,L,297.4,308.4,1434,39.9,2,0,No Failure
8933,56112,L,297.4,308.4,1474,43.6,4,0,No Failure
8934,23793,M,297.3,308.3,1544,41.7,6,0,No Failure
8935,56114,L,297.3,308.2,1601,35.7,9,0,No Failure
8936,56115,L,297.4,308.3,1801,26.9,11,0,No Failure
8937,56116,L,297.4,308.3,1465,42.0,13,0,No Failure
8938,23797,M,297.4,308.4,1340,52.6,15,0,No Failure
8939,23798,M,297.4,308.4,1517,41.0,18,0,No Failure
8940,23799,M,297.3,308.4,1434,44.8,21,0,No Failure
8941,38354,H,297.3,308.3,1935,19.3,24,0,No Failure
8942,23801,M,297.3,308.3,1595,32.2,29,0,No Failure
8943,56122,L,297.3,308.3,2188,17.0,32,0,No Failure
8944,23803,M,297.3,308.4,1449,44.4,34,0,No Failure
8945,56124,L,297.3,308.3,1471,38.2,37,0,No Failure
8946,56125,L,297.4,308.2,1639,33.8,39,0,No Failure
8947,23806,M,297.3,308.2,1846,24.5,41,0,No Failure
8948,23807,M,297.3,308.2,1452,38.2,44,0,No Failure
8949,23808,M,297.4,308.3,1483,41.9,47,0,No Failure
8950,56129,L,297.4,308.3,1284,60.3,50,0,No Failure
8951,56130,L,297.4,308.2,1419,50.0,52,0,No Failure
8952,56131,L,297.3,308.1,1763,28.4,54,0,No Failure
8953,23812,M,297.2,308.0,1478,42.5,56,0,No Failure
8954,56133,L,297.3,308.0,1518,36.0,59,0,No Failure
8955,56134,L,297.3,308.0,1447,49.0,61,0,No Failure
8956,23815,M,297.4,308.0,1355,55.1,63,0,No Failure
8957,56136,L,297.4,308.1,1348,57.4,66,0,No Failure
8958,56137,L,297.4,308.1,1348,53.7,68,0,No Failure
8959,23818,M,297.4,308.1,1734,27.7,70,0,No Failure
8960,56139,L,297.3,308.0,1420,46.5,73,0,No Failure
8961,56140,L,297.3,307.9,1797,24.7,75,0,No Failure
8962,23821,M,297.3,308.0,1403,45.0,77,0,No Failure
8963,56142,L,297.3,307.9,1628,30.2,80,0,No Failure
8964,23823,M,297.2,307.9,1687,30.4,82,0,No Failure
8965,23824,M,297.2,307.9,1456,44.9,85,0,No Failure
8966,56145,L,297.1,307.9,1496,44.7,88,0,No Failure
8967,56146,L,297.1,307.8,1636,30.3,90,0,No Failure
8968,56147,L,297.1,307.8,1536,40.4,92,0,No Failure
8969,56148,L,297.1,307.8,1454,50.6,94,0,No Failure
8970,56149,L,297.0,307.8,1396,50.0,96,0,No Failure
8971,56150,L,297.0,307.6,1575,37.4,98,0,No Failure
8972,56151,L,296.9,307.6,1514,35.7,100,0,No Failure
8973,23832,M,296.8,307.4,1455,49.9,102,0,No Failure
8974,56153,L,296.8,307.4,1549,48.3,105,0,No Failure
8975,56154,L,296.8,307.5,1474,42.4,107,0,No Failure
8976,38389,H,296.7,307.4,1661,34.2,109,0,No Failure
8977,56156,L,296.7,307.4,1535,34.6,114,0,No Failure
8978,23837,M,296.9,307.5,1556,31.2,116,0,No Failure
8979,56158,L,296.9,307.6,1435,45.0,119,0,No Failure
8980,23839,M,296.9,307.5,1332,51.1,121,0,No Failure
8981,56160,L,297.0,307.6,1513,42.4,124,0,No Failure
8982,56161,L,297.0,307.7,1502,39.4,126,0,No Failure
8983,56162,L,297.0,307.7,1315,60.1,128,0,No Failure
8984,23843,M,297.0,307.7,1261,51.1,130,0,No Failure
8985,56164,L,297.1,307.8,1406,60.4,133,0,No Failure
8986,56165,L,297.1,307.8,1584,42.3,135,0,No Failure
8987,23846,M,297.1,307.8,1443,43.9,137,0,No Failure
8988,56167,L,297.2,307.9,1580,35.8,140,0,No Failure
8989,56168,L,297.2,307.9,1825,24.6,142,0,No Failure
8990,56169,L,297.2,307.9,1469,48.2,144,0,No Failure
8991,56170,L,297.2,307.9,1493,38.4,146,0,No Failure
8992,23851,M,297.3,308.0,1598,29.4,148,0,No Failure
8993,38406,H,297.2,307.9,1450,37.2,151,0,No Failure
8994,23853,M,297.2,307.9,1632,37.5,156,0,No Failure
8995,23854,M,297.1,307.9,1980,20.3,159,0,No Failure
8996,56175,L,297.2,308.0,1474,43.7,162,0,No Failure
8997,56176,L,297.2,307.9,1540,37.1,164,0,No Failure
8998,23857,M,297.1,307.9,1609,38.9,166,0,No Failure
8999,56178,L,297.1,308.0,1467,42.8,169,0,No Failure
9000,56179,L,297.1,307.9,1492,39.4,171,0,No Failure
9001,56180,L,297.0,307.9,1493,46.1,173,0,No Failure
9002,56181,L,297.0,307.8,1500,39.9,175,0,No Failure
9003,56182,L,297.1,307.8,1477,36.6,177,0,No Failure
9004,56183,L,297.1,307.9,1342,49.1,179,0,No Failure
9005,23864,M,297.1,307.8,1538,34.3,181,0,No Failure
9006,56185,L,297.2,307.9,1337,58.1,184,0,No Failure
9007,56186,L,297.3,307.9,1417,41.8,186,0,No Failure
9008,56187,L,297.4,308.0,1383,46.2,188,0,No Failure
9009,23868,M,297.4,308.0,1440,42.4,190,0,No Failure
9010,56189,L,297.3,307.9,1579,34.4,193,0,No Failure
9011,56190,L,297.2,307.9,1441,40.0,195,0,No Failure
9012,23871,M,297.2,307.9,1530,35.9,197,0,No Failure
9013,56192,L,297.2,308.0,1705,26.0,200,0,No Failure
9014,38427,H,297.2,308.0,1435,43.0,202,0,No Failure
9015,23874,M,297.2,308.1,1340,61.3,207,1,Overstrain Failure
9016,56195,L,297.2,308.1,1431,49.7,210,1,No Failure
9017,56196,L,297.3,308.2,1396,52.7,212,1,Overstrain Failure
9018,23877,M,297.3,308.1,1369,52.0,214,0,No Failure
9019,56198,L,297.3,308.1,1615,35.4,217,1,Tool Wear Failure
9020,56199,L,297.2,308.1,1662,31.3,0,0,No Failure
9021,56200,L,297.3,308.2,1553,33.5,2,0,No Failure
9022,23881,M,297.4,308.2,1536,34.6,4,0,No Failure
9023,56202,L,297.4,308.3,1548,46.6,7,0,No Failure
9024,56203,L,297.4,308.3,1706,30.9,9,0,No Failure
9025,56204,L,297.4,308.3,1366,45.5,11,0,No Failure
9026,56205,L,297.5,308.4,1440,35.9,13,0,No Failure
9027,23886,M,297.5,308.4,1685,28.1,15,0,No Failure
9028,23887,M,297.4,308.3,1444,44.0,18,0,No Failure
9029,56208,L,297.4,308.3,1395,48.7,21,0,No Failure
9030,56209,L,297.4,308.3,1483,38.8,23,0,No Failure
9031,23890,M,297.5,308.4,1403,44.3,25,0,No Failure
9032,38445,H,297.5,308.4,1793,23.9,28,0,No Failure
9033,56212,L,297.4,308.3,1723,28.8,33,0,No Failure
9034,56213,L,297.4,308.2,1386,41.0,35,0,No Failure
9035,38448,H,297.4,308.2,1585,46.2,37,0,No Failure
9036,23895,M,297.3,308.1,1731,27.7,42,0,No Failure
9037,56216,L,297.3,308.3,1519,37.7,45,0,No Failure
9038,56217,L,297.3,308.2,1896,24.4,47,0,No Failure
9039,56218,L,297.3,308.3,2358,14.9,49,0,No Failure
9040,23899,M,297.3,308.3,1341,51.9,51,0,No Failure
9041,56220,L,297.3,308.3,1550,37.0,54,0,No Failure
9042,56221,L,297.3,308.3,1309,61.5,56,0,No Failure
9043,23902,M,297.3,308.4,1599,32.9,58,0,No Failure
9044,56223,L,297.4,308.4,1343,40.0,61,0,No Failure
9045,56224,L,297.4,308.4,1378,39.9,63,0,No Failure
9046,56225,L,297.4,308.4,1603,34.6,65,0,No Failure
9047,56226,L,297.4,308.4,1664,28.1,67,0,No Failure
9048,56227,L,297.3,308.4,1488,37.4,69,0,No Failure
9049,23908,M,297.3,308.4,1370,50.5,71,0,No Failure
9050,56229,L,297.3,308.5,1545,34.3,74,0,No Failure
9051,23910,M,297.4,308.5,1566,31.4,76,0,No Failure
9052,56231,L,297.4,308.6,1820,24.6,79,0,No Failure
9053,23912,M,297.4,308.6,1901,22.1,81,0,No Failure
9054,23913,M,297.4,308.5,1638,32.2,84,0,No Failure
9055,23914,M,297.3,308.4,1521,38.2,87,0,No Failure
9056,38469,H,297.3,308.4,1864,23.1,90,0,No Failure
9057,56236,L,297.3,308.3,1430,41.9,95,0,No Failure
9058,23917,M,297.3,308.4,1686,34.5,97,0,No Failure
9059,23918,M,297.2,308.3,1326,57.2,100,0,No Failure
9060,56239,L,297.2,308.3,1805,25.6,103,0,No Failure
9061,38474,H,297.2,308.3,1453,45.8,105,0,No Failure
9062,23921,M,297.2,308.4,1863,26.0,110,0,No Failure
9063,56242,L,297.2,308.3,1576,35.3,113,0,No Failure
9064,56243,L,297.2,308.3,1419,39.7,115,0,No Failure
9065,56244,L,297.2,308.4,1833,25.2,117,0,No Failure
9066,38479,H,297.2,308.4,2182,17.3,119,0,No Failure
9067,56246,L,297.2,308.3,1656,30.3,124,0,No Failure
9068,56247,L,297.1,308.2,1351,56.6,126,0,No Failure
9069,38482,H,297.1,308.2,1790,30.3,128,0,No Failure
9070,23929,M,297.2,308.2,1678,28.1,133,0,No Failure
9071,56250,L,297.1,308.2,1427,45.2,136,0,No Failure
9072,56251,L,297.0,308.1,1429,54.0,138,0,No Failure
9073,38486,H,297.2,308.1,1770,27.2,140,0,No Failure
9074,56253,L,297.2,308.1,1689,31.2,145,0,No Failure
9075,23934,M,297.2,308.1,1554,41.3,147,0,No Failure
9076,56255,L,297.3,308.1,1506,36.0,150,0,No Failure
9077,56256,L,297.2,308.1,1474,44.3,152,0,No Failure
9078,56257,L,297.3,308.1,1762,26.1,154,0,No Failure
9079,56258,L,297.3,308.1,1566,35.7,156,0,No Failure
9080,38493,H,297.3,308.1,1554,42.4,158,0,No Failure
9081,56260,L,297.2,308.0,1869,25.4,163,0,No Failure
9082,56261,L,297.3,308.0,1527,35.1,165,0,No Failure
9083,56262,L,297.2,307.9,1309,49.6,167,0,No Failure
9084,23943,M,297.2,307.9,1541,35.7,169,0,No Failure
9085,56264,L,297.2,307.9,1326,75.4,172,1,Power Failure
9086,38499,H,297.1,307.9,1365,54.0,174,0,No Failure
9087,56266,L,297.1,307.8,1428,43.7,179,0,No Failure
9088,56267,L,297.1,307.8,1681,27.6,181,0,No Failure
9089,23948,M,297.1,307.9,1662,26.9,183,0,No Failure
9090,56269,L,297.2,307.9,1989,20.3,186,0,No Failure
9091,23950,M,297.2,307.9,1747,29.0,188,0,No Failure
9092,23951,M,297.2,308.0,1765,31.1,191,0,No Failure
9093,56272,L,297.3,308.1,1568,34.4,194,0,No Failure
9094,23953,M,297.3,308.1,1709,30.6,196,0,No Failure
9095,23954,M,297.3,308.1,1370,58.8,199,0,No Failure
9096,56275,L,297.3,308.1,1458,45.7,202,0,No Failure
9097,56276,L,297.2,308.1,1712,30.9,204,0,No Failure
9098,56277,L,297.3,308.1,1642,36.9,206,0,No Failure
9099,56278,L,297.3,308.1,1468,49.8,0,0,No Failure
9100,38513,H,297.3,308.1,1477,52.3,2,0,No Failure
9101,56280,L,297.3,308.2,1446,53.5,7,0,No Failure
9102,38515,H,297.3,308.2,1653,31.4,9,0,No Failure
9103,56282,L,297.3,308.3,1494,38.2,14,0,No Failure
9104,56283,L,297.3,308.2,1490,41.0,16,0,No Failure
9105,23964,M,297.4,308.3,1550,47.8,18,0,No Failure
9106,23965,M,297.3,308.2,1677,34.9,21,0,No Failure
9107,56286,L,297.4,308.3,1854,21.8,24,0,No Failure
9108,23967,M,297.5,308.5,1662,30.3,26,0,No Failure
9109,23968,M,297.5,308.6,1440,38.8,29,0,No Failure
9110,56289,L,297.5,308.6,1513,39.7,32,0,No Failure
9111,23970,M,297.6,308.6,1389,49.0,34,0,No Failure
9112,56291,L,297.6,308.6,1351,51.0,37,0,No Failure
9113,23972,M,297.6,308.6,1482,38.3,39,0,No Failure
9114,56293,L,297.6,308.6,1744,28.5,42,0,No Failure
9115,56294,L,297.6,308.7,1476,39.0,44,0,No Failure
9116,23975,M,297.6,308.6,1444,48.2,46,0,No Failure
9117,38530,H,297.6,308.7,1659,32.1,49,0,No Failure
9118,23977,M,297.6,308.7,1475,46.6,54,0,No Failure
9119,56298,L,297.6,308.6,1526,42.1,57,0,No Failure
9120,23979,M,297.4,308.4,1675,29.5,59,0,No Failure
9121,56300,L,297.4,308.4,1525,38.7,62,0,No Failure
9122,56301,L,297.3,308.3,1396,45.9,64,0,No Failure
9123,56302,L,297.4,308.4,1580,41.2,66,0,No Failure
9124,56303,L,297.4,308.5,1462,42.8,68,0,No Failure
9125,56304,L,297.4,308.4,1426,50.4,70,0,No Failure
9126,56305,L,297.4,308.5,1569,34.2,72,0,No Failure
9127,56306,L,297.4,308.5,1477,40.7,74,0,No Failure
